"","y_plot","mean_pdf","top25_pdf","bot25_pdf","mean_cdf","top25_cdf","bot25_cdf"
"1",-4,0.00014652435880671,0.00103692678183652,2.71231826403469e-11,7.37229478272753e-06,5.2172416696177e-05,1.36468843473444e-12
"2",-3.94968553459119,0.000153077100350898,0.00107867639516324,4.17655891835887e-11,1.50742872532129e-05,0.000106447691191258,3.46610172699047e-12
"3",-3.89937106918239,0.000160152445000006,0.0011205630902799,7.70537571239116e-11,2.31322719073013e-05,0.000162884060440381,7.10829853635184e-12
"4",-3.84905660377358,0.000167805099443681,0.00114521878401325,1.44966204261511e-10,3.15752957786815e-05,0.00022154961064718,1.39792685873381e-11
"5",-3.79874213836478,0.000176096312240923,0.00118451845755957,2.48659177463254e-10,4.04354875895455e-05,0.000282370575274734,2.79670260525351e-11
"6",-3.74842767295597,0.000185094710084463,0.00122505264939215,3.73737472874578e-10,4.9748428977443e-05,0.000340716135266494,5.14796128663222e-11
"7",-3.69811320754717,0.000194877247086161,0.00129697178132026,5.63135424881872e-10,5.95535734849228e-05,0.00040404993518743,7.95202655481761e-11
"8",-3.64779874213836,0.000205530284673215,0.00133632801080518,9.55437837977425e-10,6.98947198835751e-05,0.000469823553025771,1.22046483912977e-10
"9",-3.59748427672956,0.000217150823528499,0.00139171750082187,1.651939334897e-09,8.08205474824933e-05,0.000537902872129875,1.90241701611836e-10
"10",-3.54716981132075,0.000229847914114251,0.00145753292482537,2.69036527261582e-09,9.23852224064808e-05,0.000609213382700144,3.5249939419338e-10
"11",-3.49685534591195,0.000243744279209327,0.00152757370642419,4.27558098462523e-09,0.000104649085511353,0.000692740654146697,6.20498483498154e-10
"12",-3.44654088050314,0.000258978191321763,0.00161838211941743,6.70169315849309e-09,0.000117679434760246,0.000777924375705754,9.97712953809667e-10
"13",-3.39622641509434,0.000275705660903011,0.00168332389421774,1.15708605579604e-08,0.000131551417698763,0.000858553349404031,1.59694176129378e-09
"14",-3.34591194968553,0.000294103009564619,0.00177449165477398,1.68292608238106e-08,0.000146349053400127,0.000938525682254821,2.81247369527267e-09
"15",-3.29559748427673,0.000314369928251274,0.00188847540688154,2.78626619478902e-08,0.000162166408280694,0.00102759877106928,4.50993345541798e-09
"16",-3.24528301886792,0.000336733156805731,0.00201890962877036,4.29961469401448e-08,0.000179108957050794,0.00112017878605895,6.81880441913398e-09
"17",-3.19496855345912,0.000361450973197889,0.00222168302586685,7.24700599321488e-08,0.000197295169538738,0.0012303421431529,1.12850061492717e-08
"18",-3.14465408805031,0.00038881875441909,0.00241164163118288,1.09531200221335e-07,0.000216858377308252,0.00134919588775359,1.84453107848758e-08
"19",-3.09433962264151,0.000419175975815143,0.00253839005477326,1.57766644156005e-07,0.000237948992443605,0.00147538381305643,2.85634704783948e-08
"20",-3.0440251572327,0.000452915164120943,0.00278601936589871,2.42792719929477e-07,0.000260737176801892,0.00159316522020359,4.66794511436521e-08
"21",-2.9937106918239,0.000490493528992987,0.00295896765897725,3.6495367907563e-07,0.000285416096499652,0.0017272438925796,7.36659245282154e-08
"22",-2.94339622641509,0.000532448291753237,0.00316884997760401,6.03017635823983e-07,0.000312205947657047,0.0018514517267602,1.05675371939317e-07
"23",-2.89308176100629,0.000579417139253854,0.00342513025615315,9.42554654891853e-07,0.000341359011267304,0.00200780344004516,1.56778896363382e-07
"24",-2.84276729559748,0.000632165795313718,0.00375716589776222,1.31529347463954e-06,0.000373166095308246,0.00220478523620236,2.38577851127095e-07
"25",-2.79245283018868,0.000691625472767626,0.00418171720976667,1.93034078659905e-06,0.000407964861233661,0.00239803306230391,3.74926481273343e-07
"26",-2.74213836477987,0.000758944008082285,0.00459563748880851,2.92954601748412e-06,0.000446150723275537,0.00268699525759817,6.00114701356524e-07
"27",-2.69182389937107,0.000835555861380805,0.00493626317718954,4.34099713085324e-06,0.000488191269760106,0.00286500914754307,9.46069172152797e-07
"28",-2.64150943396226,0.000923277970411731,0.00552068542918954,6.14856921852585e-06,0.000534645507265099,0.00313584029071965,1.41486538899142e-06
"29",-2.59119496855346,0.00102444076412727,0.0060085154194409,9.55496316436367e-06,0.00058618969665515,0.00345725316858664,1.9390389733718e-06
"30",-2.54088050314465,0.00114206655041995,0.00631042906198529,1.40270523873083e-05,0.000643652164600808,0.00379066375080446,2.846750283691e-06
"31",-2.49056603773585,0.00128011105060469,0.0069241110448783,2.08858861735164e-05,0.000708060267775887,0.00420743292433217,4.52302129460114e-06
"32",-2.44025157232704,0.00144378806982101,0.00753174241292126,3.23607184520774e-05,0.000780703692672541,0.00453493482070748,6.68795932309025e-06
"33",-2.38993710691824,0.00164000209376817,0.00824275130472734,5.14789584923501e-05,0.000863219521289808,0.00473379495666414,9.69127520314821e-06
"34",-2.33962264150943,0.00187791878424724,0.00887751189068049,7.72011359686388e-05,0.000957706001000361,0.00512955754553592,1.43789622719288e-05
"35",-2.28930817610063,0.00216970851742869,0.00991292349937355,0.000108785680686678,0.00106687372514772,0.00563818901704992,1.98971978824811e-05
"36",-2.23899371069182,0.00253150262440092,0.010742763295806,0.00016881761931573,0.00119424492637544,0.00621598350418134,2.9852660425073e-05
"37",-2.18867924528302,0.00298460488594911,0.0118666437862883,0.000255212659266087,0.00134441372566847,0.00679957962885991,4.61814582394326e-05
"38",-2.13836477987421,0.00355700075294555,0.0134217868854975,0.000382204703175625,0.00152338231701164,0.00744946398263297,6.87410496542846e-05
"39",-2.08805031446541,0.00428520194319518,0.0152019360628253,0.000571827961522373,0.00173898996195228,0.00817927146545258,0.00010182340831644
"40",-2.0377358490566,0.00521645233377121,0.0170249434420366,0.000839512717780846,0.00200145297245649,0.00899179614546589,0.000148666395713665
